title,url,price,location,year,mileage
"Volvo XC40 XC40 GEATRONIC,HYBRID PLUG - IN 211KS,LED,ALU....",https://www.njuskalo.hr/auti/volvo-xc40-xc40-geatronic-hybrid-211ka-led-alu-oglas-49825091,28.900 €,"Sesvete, Kobiljak",2022,71.000 km
NEW*TOYOTA*RAV4*2.5 HYB-218KS*AUTOMATIC*2023.G*KAMERA*NAVI*TOUCH*28900,https://www.njuskalo.hr/auti/new-toyota-rav4-2.5-hyb-automatic-2023-g-kamera-navi-touch-29900-oglas-50371679,28.900 €,"Gornja Dubrava, Studentski grad",2023,174.763 km
BMW  X1 sDrive20d Business Advantage Aut.,https://www.njuskalo.hr/auti/bmw-x1-sdrive20d-business-advantage-aut-oglas-50511966,28.900 €,"Novi Zagreb - Istok, Dugave",2022,47.300 km
"Nissan Qashqai 1,3 DIG-T MHEV N-Connecta X-Tronic",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-n-connecta-x-tronic-oglas-49572773,28.900 €,,2025,12.500 km
"Nissan Qashqai 1,3 DIG-T MHEV N-Connecta X-Tronic",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-tekna-x-tronic-oglas-49383829,28.900 €,,2025,13.700 km
"Nissan Qashqai 1,3 DIG-T MHEV N-Connecta X-Tronic",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-n-connecta-oglas-47914399,28.900 €,,2025,15.670 km
"Rabljeno vozilo Nissan Qashqai 1.5 VC-T e-Power Automatic 190, Benzin",https://www.njuskalo.hr/auti/rabljeno-vozilo-nissan-qashqai-1.5-vc-t-e-power-automatic-190-benzin-oglas-50964195,28.900 €,"Stenjevec, Jankomir",2024,9.362 km
BMW X1 sDrive18d,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-oglas-50947418,28.900 €,"Čakovec, Jug",2023,141.000 km
Hyundai Tucson NX4 1.6 T HEV Automatic 230,https://www.njuskalo.hr/auti/rabljeno-vozilo-hyundai-tucson-nx4-1.6-t-hev-automatic-230-benzin-oglas-50785201,28.900 €,"Stenjevec, Jankomir",2022,97.690 km
Hyundai TUCSON NX4 FL 1.6T 160 7DCT 2WD 48V PREMIUM,https://www.njuskalo.hr/auti/hyundai-tucson-nx4-fl-1.6t-160-7dct-2wd-48v-premium-oglas-50640886,28.990 €,"Pula, Šijana",2024,17.000 km
"Toyota RAV4 2,5 Hybrid DYNAMIC | Tvorničko Jamstvo | U PDV-U",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-dynamic-tvornicko-jamstvo-pdv-oglas-50919245,28.999 €,,2022,119.489 km
"Toyota RAV4 2,5 LEASING BEZ UČEŠĆA I BEZ JAMACA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-leasing-bez-ucesca-bez-jamaca-oglas-50943119,28.999 €,"Sesvete, Sesvete",2022,119.489 km
BMW X1 sDrive18d/Bussines/Aut/Perla/Led/Kam/Leasing/Jamstvo,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-bussines-aut-perla-led-kam-leasing-jamstvo-oglas-50490448,29.000 €,"Vinkovci, Centar",2023,132.444 km
"Hyundai Tucson 1,6T TREND 4WD - NAVI, LED, ACC, KAMERA",https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-trend-4wd-navi-led-acc-kamera-oglas-51085010,29.350 €,Njemačka,2024,27.870 km
"BMW X1 18d, 150KS, AUTOMATIK, REG, 1. VLASNIK, LED, NAVI, KAMERA, SERV",https://www.njuskalo.hr/auti/bmw-x1-18d-150ks-automatik-reg-1-vlasnik-led-navi-kamera-serv-oglas-51012326,29.400 €,"Gornji Kneginec, Lužan Biškupečki",2022,62.000 km
"Rabljeno vozilo Nissan Qashqai 1.3 DIG-T MHEV X-tronic, Benzin",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-x-tronic-29.400.00-oglas-50240027,29.400 €,"Stenjevec, Jankomir",2025,22.101 km
Nissan Qashqai 1.3 DIG-T MHEV X-tronic,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-x-tronic-29.400.00-oglas-50134935,29.400 €,"Stenjevec, Jankomir",2025,20.682 km
"Hyundai Tucson 1,6T PHEV  N Line",https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-oglas-50604428,29.500 €,"Podsused - Vrapče, Podsused",2022,90.000 km
Kia Sportage 1.6 T-GDi HEV EX STYLE A/T JAMSTVO,https://www.njuskalo.hr/auti/kia-sportage-1.6-gdi-automatik-oglas-51024863,29.500 €,"Osijek, Uske njive",2022,44.744 km
BMW X1 xDrive XLine sport 20d automatik,https://www.njuskalo.hr/auti/bmw-x1-xdrive-20d-automatik-oglas-50706426,29.500 €,"Donja Stubica, Donja Stubica",2022,84.000 km
"Hyundai Tucson 1,6T-GDi Select Mild Hybrid",https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-gdi-select-mild-hybrid-oglas-50378732,29.630 €,Njemačka,2024,33.695 km
"BMW X1 2.0d, X LINE  SPORT 1.VL.,reg.7.2027.,KAMERA 360°,GARAŽIRAN, ZG",https://www.njuskalo.hr/auti/bmw-x1-2.0d-1-vl-reg-6mj-2027-kamera-360-garaziran-zg-oglas-50891077,29.700 €,"Trešnjevka - Sjever, Trešnjevka",2023,156.000 km
"KIA SPORTAGE 1,6 T-GDi EX FRESH PLUS DCT 2WD",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-ex-fresh-plus-dct-2wd-oglas-50890614,29.890 €,"Varaždin, Brezje",2025,18.793 km
TOYOTA*RAV4*2.5 HYB-218KS*AUT*2022.G*KAMERA*NAVI*LED*JAMSTVO*29900E,https://www.njuskalo.hr/auti/toyota-rav4-2.5-hyb-218ks-aut-2022-g-kamera-navi-led-jamstvo-28900e-oglas-50761623,29.900 €,"Gornja Dubrava, Studentski grad",2022,126.832 km
"BMW X1 25e x drive,Msport 245ks automatik",https://www.njuskalo.hr/auti/bmw-x1-25e-x-drive-msport-245ks-automatik-oglas-51024431,29.900 €,Njemačka,2023,155.000 km
"Volvo XC40 T5 Plug-in Hybrid AUTOMATIK *LED, NAVIGACIJA, KAMERA",https://www.njuskalo.hr/auti/volvo-xc40-t5-plug-in-hybrid-automatik-led-navigacija-kamera-oglas-48647705,29.900 €,,2022,34.074 km
"Hyundai Tucson 1,6T TREND 4WD - NAVI, LED, ACC, KAMERA",https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-trend-4wd-navi-led-acc-kamera-oglas-51084972,29.950 €,Njemačka,2024,34.850 km
BMW X1 sDrive18d Advantage Aut.-LEASING BEZ UČEŠĆA!,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-advantage-aut-oglas-47346757,29.950 €,"Čakovec, Globetka",2022,58.798 km
"Nissan Qashqai 1.3 DIG-T Aut. N-Connecta 158 KS, 360+LED+GR SJED+VIRT+",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-aut-n-connecta-158-ks-360-led-gr-sjed-virt-oglas-50984767,29.950 €,"Varaždin, Koprivnička",2025,22.500 km
NISSAN QASHQAI 2025 • PREMIUM jamstvo • AutoZubak Rabljena,https://www.njuskalo.hr/auti/nissan-qashqai-2025-premium-jamstvo-autozubak-rabljena-oglas-51008067,29.989 €,,2025,9.587 km
"BMW X1 2.0D,150KS,X LINE,LED MATRIX,18"",KUKA,KEYLESS,REG,SERV",https://www.njuskalo.hr/auti/bmw-x1-2.0d-automatik-oglas-50229857,29.990 €,"Sesvete, Sesvete",2022,135.632 km
Nissan Qashqai 1.3 N-Connecta *360°*PANORAMA*LED*,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-n-connecta-360-panorama-led-oglas-51026314,29.990 €,Njemačka,2025,44.580 km
"KIA Sportage 1.6 T-GDI FRESH PLUS, NAVIGACIJA, GRIJANJE VOLANA, STRAŽN",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-fresh-plus-navigacija-grijanje-volana-strazn-oglas-50959580,29.990 €,,2024,18.516 km
NISSAN QASHQAI 2025 • PREMIUM jamstvo • AutoZubak Rabljena,https://www.njuskalo.hr/auti/nissan-qashqai-2025-premium-jamstvo-autozubak-rabljena-oglas-50869475,29.990 €,,2025,21.936 km
NISSAN QASHQAI 2025 • PREMIUM jamstvo • AutoZubak Rabljena,https://www.njuskalo.hr/auti/nissan-qashqai-2025-premium-jamstvo-autozubak-rabljena-oglas-50819417,29.990 €,,2025,23.961 km
NISSAN QASHQAI 2025 • PREMIUM jamstvo • AutoZubak Rabljena,https://www.njuskalo.hr/auti/nissan-qashqai-2025-premium-jamstvo-autozubak-rabljena-oglas-50736751,29.990 €,,2025,23.195 km
NISSAN QASHQAI 2025 • PREMIUM jamstvo • AutoZubak Rabljena,https://www.njuskalo.hr/auti/nissan-qashqai-2025-premium-jamstvo-autozubak-rabljena-oglas-50736750,29.990 €,,2025,21.607 km
NISSAN QASHQAI 2025 • PREMIUM jamstvo • AutoZubak Rabljena,https://www.njuskalo.hr/auti/nissan-qashqai-2025-premium-jamstvo-autozubak-rabljena-oglas-50704115,29.990 €,,2025,20.931 km
NISSAN QASHQAI 2025 • PREMIUM jamstvo • AutoZubak Rabljena,https://www.njuskalo.hr/auti/nissan-qashqai-2025-premium-jamstvo-autozubak-rabljena-oglas-50677023,29.990 €,,2025,23.139 km
"Toyota RAV4 2,5 HYBRID - LED, NAVI, KAMERA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-led-navi-kamera-oglas-51041131,29.999 €,Njemačka,2022,77.070 km
"BMW X1 sDrive 18d NOVI MODEL 2023 god Virtual Full led,kamera 360",https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-automatik-2023-god-19-alu-m-virtual-kamera-led-oglas-50527833,"29.999,99 €","Varaždin, Centar",2023,120.000 km
"Kia Sportage 2WD 1,6 T-GDI MHEV LX Fresh ISG DCT",https://www.njuskalo.hr/auti/kia-sportage-2wd-1.6-t-gdi-mhev-lx-fresh-isg-dct-oglas-50767783,30.200 €,"Pula, Šijana",2025,22.639 km
"Toyota RAV4 2,5 HYBRID - DYNAMIC PLUS, LED, NAVI, KAMERA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-dynamic-plus-led-navi-kamera-oglas-50643828,30.490 €,Njemačka,2022,92.320 km
BMW X1 20d xDrive,https://www.njuskalo.hr/auti/bmw-x1-20d-xdrive-oglas-50804978,30.490 €,"Donja Stubica, Donja Stubica",2023,169.490 km
Kia Sportage  dizel 1.6 crdi hp mhev,https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-hp-mhev-oglas-49353812,30.500 €,"Zemunik Donji, Smoković",2024,55.000 km
NISSAN QASHQAI 1.3 DIG-T 160 KS N-CONNECTA AUTOMATIK - ***9.000 KM***,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-160-ks-n-connecta-automatik-samo-8.000-km-oglas-47614840,30.650 €,"Koprivnica, Podolice",2024,9.000 km
"Nissan Qashqai 1.3 DIG-T Aut. N-Connecta 140 KS, LED+ACC+GR SJED+360+V",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-aut-n-connecta-140-ks-led-acc-gr-sjed-360-v-oglas-50958423,30.800 €,Njemačka,2025,12.495 km
Nissan Qashqai 1.5,https://www.njuskalo.hr/auti/nissan-qashqai-1.5-oglas-51010788,30.900 €,"Maksimir, Lašćina",2022,39.500 km
"Toyota RAV4 2,0 automatik",https://www.njuskalo.hr/auti/toyota-rav4-2.0-automatik-oglas-50730411,31.000 €,"Oroslavje, Oroslavje",2022,89.000 km
"Kia Sportage 1.6 FRESH 7DCT MY2026, WORLD CUP POPUST!",https://www.njuskalo.hr/auti/kia-sportage-1.6-fresh-7dct-redizajn-paket-zimske-gume-1eur-oglas-48839595,31.148 €,"Trogir - Okolica, Plano",2025,
Kia Sportage 1.6 Hybrid | 230KS | LED | NAVIGACIJA | KAMERA,https://www.njuskalo.hr/auti/kia-sportage-1.6-hybrid-230ks-led-navigacija-kamera-oglas-48581883,31.250 €,Njemačka,2023,85.714 km
Kia Sportage 1.6 T-GDI EX Fresh Plus DCT *malo rabljeno*,https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-ex-fresh-plus-dct-malo-rabljeno-oglas-50255753,31.399 €,"Koprivnica, Banovac",2024,17.772 km
"Kia Sportage 1.6 T-GDI LX Fresh DCT *HR* TESTNO VOZILO, REG. DO 07/27",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-lx-fresh-dct-hr-testno-vozilo-reg-07-27-oglas-51078047,31.495 €,"Osijek, Sjenjak",2026,5.000 km
"KIA Sportage 1,6 T-GDi LX FRESH DCT 2WD, JAMSTVO",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-lx-fresh-dct-2wd-jamstvo-oglas-50657637,31.499 €,,2025,
Hyundai Tucson 1.6 T-GDi 160 automatik / SLUŽBENO VOZILO,https://www.njuskalo.hr/auti/hyundai-tucson-1.6-t-gdi-160-automatik-sluzbeno-vozilo-oglas-51034722,31.500 €,"Osijek, Industrijska zona (Čepinska)",2025,35.500 km
BMW X1 sDrive18d Advantage automatik-LEASING BEZ UČEŠĆA!,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-advantage-automatik-oglas-38362361,31.500 €,"Čakovec, Globetka",2022,64.989 km
"Kia Sportage 1.6 T-GDi PHEV 4WD Aut. GT Line 265 KS, ACC+LED+KAM+GR SJ",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-phev-4wd-aut-gt-line-265-ks-acc-led-kam-gr-sj-oglas-50984778,31.500 €,Njemačka,2022,57.042 km
"Toyota RAV4 2,5 Hybrid Automatik,2022 god,Garancija,Kamera,Servisna",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-automatik-2022-god-garancija-kamera-servisna-oglas-50680496,31.550 €,"Novi Zagreb - Istok, Dugave",2022,94.000 km
Hyundai Tucson Trend automatik,https://www.njuskalo.hr/auti/hyundai-tucson-trend-automatik-oglas-49428558,31.580 €,Njemačka,2023,45.349 km
"BMW X1 18d LED, KAMERA, AMBI LIGHT, L. ASISST, 2 SETA KOTAČA, JAMSTVO",https://www.njuskalo.hr/auti/bmw-x1-18d-model-led-kamera-ambi-light-l-asisst-jamstvo-oglas-50732967,31.590 €,"Sesvete, Sopnica",2023,109.382 km
Kia Sportage 1.6 PHEV GT-L 4x4- 2023 god 1.vlasnik -Tvorničko jamstvo!,https://www.njuskalo.hr/auti/kia-sportage-1.6-phev-4x4-2023-god-1-vlasnik-tvornicko-jamstvo-oglas-50823410,31.700 €,"Rijeka, Turnić",2023,96.179 km
"Toyota RAV4 Hybrid Business Aut Kamer.Koža,Navig.€31.700 do reg!",https://www.njuskalo.hr/auti/toyota-rav4-hybrid-business-aut-kamer-koza-navig-31.700-reg-oglas-50954876,31.700 €,Njemačka,2023,139.000 km
"KIA Sportage 1.6 T-GDI EX STYLE , NAVIGACIJA, GRIJANJE VOLANA, STRAŽNJ",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-ex-style-navigacija-grijanje-volana-straznj-oglas-50979752,31.877 €,,2024,30.412 km
"BMW X1 xDrive18d M-Sport, Automatik,LEASING BEZ UČEŠĆA !",https://www.njuskalo.hr/auti/bmw-x1-xdrive18d-m-sport-automatik-oglas-49723675,31.900 €,"Kastav, Rubeši",2022,105.425 km
"BMW X1 sDrive18d M Sport, 1. vlasnik, automatik",https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-m-sport-1-vlasnik-automatik-oglas-51036105,31.900 €,"Zadar, Crvene kuće",2022,68.594 km
"Nissan Qashqai 1,3 DIG-T MHEV N-Connecta X-Tronic",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-n-connecta-x-tronic-oglas-50868850,31.900 €,,2026,
"Volvo XC40 B3 (P) 163hp Plus Dark AT FWD DCT, HR.PORIJEKLO, KAMERA, NA",https://www.njuskalo.hr/auti/volvo-xc40-b3-p-163hp-plus-dark-at-fwd-dct-hr-porijeklo-kamera-oglas-51007282,"31.959,36 €",,2023,88.800 km
Volvo XC40 B3 2025 Mild-hybrid 18000km,https://www.njuskalo.hr/auti/volvo-xc40-b3-2025-mild-hybrid-18000km-oglas-50935230,31.999 €,"Vir, Vir",2025,18.000 km
Hyundai Tucson 1.6T | 230KS | N-Line | Hybrid |Jamstvo 12mj|,https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-8200-km-230ks-n-line-hybrid-jamstvo-12mj-oglas-50815032,32.000 €,"Donji Grad, Donji grad",2022,10.000 km
Hyundai Tucson 1.6T | 230KS | N-Line | Hybrid |Jamstvo 12mj|,https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-8200-km-230ks-n-line-hybrid-jamstvo-12mj-oglas-50815146,32.000 €,"Donji Grad, Donji grad",2022,10.000 km
"Toyota RAV4 2,5 HYBRID COMFORT 4X4 - LED, NAVI, KAMERA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-comfort-4x4-led-navi-kamera-oglas-51040090,32.390 €,Njemačka,2022,73.990 km
"Volvo XC40 B3 CORE, GRIJANJE SJEDALA, STRAŽNJA KAMERA, NAVIGACIJA, JAM",https://www.njuskalo.hr/auti/volvo-xc40-vovlo-b3-core-grijanje-sjedala-straznja-kamera-navigaci-oglas-50703751,"32.395,66 €",,2024,67.277 km
BMW X1 sDrive18i AUTOMATIK °VIRTUAL°NAVI°KAMERA°LEASING BEZ UČEŠĆA°,https://www.njuskalo.hr/auti/bmw-x1-sdrive18i-automatik-virtual-navi-kamera-leasing-bez-ucesca-oglas-50635236,32.490 €,"Sesvete, Sesvete",2023,88.000 km
Toyota RAV4 2.5 HSD HYBRID 4x2 E-CVT ELEGANT - 3 godine jamstva,https://www.njuskalo.hr/auti/toyota-rav4-2.5-hsd-hybrid-4x2-e-cvt-elegant-oglas-50771454,32.490 €,,2022,113.811 km
"Toyota RAV4 2,5 HYBRID 4x4 - BLIS, LED, NAVI, KAMERA, ACC",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-4x4-blis-led-navi-kamera-acc-oglas-50643748,32.490 €,Njemačka,2022,95.410 km
"⭐️Hyundai Tucson 1,6T Hybrid●Premium+●Automatik●HR AUTO●Leasing",https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-automatik-oglas-50696471,32.500 €,"Osijek, Industrijska zona (Čepinska)",2025,
Hyundai Tucson 1.6 T-GDi 160 automatik / SLUŽBENO VOZILO,https://www.njuskalo.hr/auti/hyundai-tucson-1.6-t-gdi-160-automatik-sluzbeno-vozilo-oglas-51034777,32.500 €,"Osijek, Industrijska zona (Čepinska)",2025,22.000 km
"BMW X1 xDrive20d M sport paket, panorama, head up, harman kardon",https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-oglas-51023591,32.500 €,"Karlovac, Dubovac",2023,147.000 km
"Nissan Qashqai 1,3 DIG-T MHEV Tekna X-Tronic",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-tekna-x-tronic-oglas-50609311,32.500 €,"Pula, Šijana",2025,17.418 km
Nissan Qashqai 1.3 DIG-T NAVI • VIRTUAL • KAMERA 360° • LEASING,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-navi-virtual-kamera-360-leasing-oglas-50833404,32.900 €,"Osijek, Industrijska četvrt",2025,8.898 km
"Volvo XC40 B3 2,0i NOVC-HEV  22000 km  PDV",https://www.njuskalo.hr/auti/volvo-xc40-b3-2.0i-novc-hev-22000-km-oglas-51015214,32.900 €,"Peščenica - Žitnjak, Žitnjak",2025,22.700 km
Hyundai Tucson 1.6T Hybrid Premium Plus 4x4,https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-hybrid-premium-plus-4x4-oglas-50948040,32.900 €,"Čakovec, Globetka",2023,74.500 km
"KIA Sportage 1.6 T-GDI GT-LINE, GRIJANJE VOLANA, GRIJANJE SJEDALA, PAN",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-gt-line-grijanje-volana-grijanje-sjedala-pan-oglas-50782158,32.990 €,,2023,60.384 km
BMW X1 sDrive18d AUTOMATIK °VELIKA NAVI°KAMERA°LEASING BEZ UČEŠĆA°,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-automatik-velika-navi-kamera-leasing-bez-ucesca-oglas-50405803,32.990 €,"Sesvete, Sesvete",2023,141.000 km
"Volvo XC40 1.5T5 TWE 262HP ULTRA BRIGHT AT FWD DCT, NAV, KAMERA, TEMPO",https://www.njuskalo.hr/auti/volvo-xc40-1.5t5-twe-262hp-ultra-bright-at-fwd-dct-nav-kamera-tempo-oglas-50055891,32.993 €,,2023,54.163 km
"KIA SPORTAGE 1,6 T-GDI HP MHEV GT-LINE DCT 2WD",https://www.njuskalo.hr/auti/kia-sportage-1.6-oglas-44662147,33.000 €,"Zadar, Bulevar",2023,47.000 km
KIA SPORTAGE 1.6 T-GDI - GT LINE - 2022 GOD - LED - PANORAMA - U PDVU,https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-gt-line-2022-god-led-panorama-pdvu-oglas-48827666,33.000 €,"Varaždin, Centar",2022,47.000 km
Volvo XC40 B3 automatik,https://www.njuskalo.hr/auti/volvo-xc40-b3-automatik-oglas-50986253,33.000 €,"Maksimir, Ravnice",2024,24.420 km
Hyundai TUCSON NX4 FL 1.6T 160 7DCT 2WD 48V PREMIUM PLUS N LINE,https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-automatik-oglas-50730852,33.000 €,"Pula, Šijana",2025,31.000 km
"Toyota RAV4 2,5 HYBRID - PANO, LED, NAVI, KAMERA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-pano-led-navi-kamera-oglas-50643766,33.450 €,Njemačka,2022,81.760 km
BMW X1 sDrive18d AUTOMATIK °VIRTUAL°NAVI°KAMERA°LEASING BEZ UČEŠĆA°,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-automatik-virtual-navi-kamera-leasing-bez-ucesca-oglas-50379824,33.490 €,"Sesvete, Sesvete",2023,130.000 km
"KIA Sportage HEV GT-LINE, PANORAMA, NAVIGACIJA, STRAŽNJA KAMERA, JAMST",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-vozilo-dolasku-jamstvo-oglas-50955467,33.499 €,,2024,55.660 km
Nissan Qashqai 1.3 DIG-T N-Connecta | 158KS | 360KAM | LED | NAVI,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-n-connecta-158ks-360kam-led-navi-oglas-48555292,33.550 €,Njemačka,2024,17.536 km
BMW X1 sDrive18d Automatik * Nije uvoz * Prvi vlasnik *,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-automatik-oglas-50859947,33.850 €,"Trnje, Trnje",2023,83.800 km
Nissan Qashqai 1.3 DIG-T NAVI • VIRTUAL • KAMERA 360° • LEASING,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-navi-virtual-kamera-360-leasing-oglas-50833305,33.900 €,"Osijek, Industrijska četvrt",2025,9.184 km
Nissan Qashqai 1.3 LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-leasing-bez-ucesca-bez-jamaca-oglas-50887059,33.900 €,"Osijek, Industrijska četvrt",2025,9.184 km
-AKCIJA- Volvo XC40 B3 Automatik-Geartronic Core VIRTUAL - Full LED -,https://www.njuskalo.hr/auti/volvo-xc40-b3-automatik-geartronic-core-virtual-cockpit-full-led-oglas-50124564,33.990 €,"Stenjevec, Jankomir",2025,24.530 km
"KIA Sportage 1,6 T-GDi EX FRESH PLUS DCT 2WD, JAMSTVO",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-ex-fresh-plus-dct-2wd-jamstvo-oglas-50657635,33.990 €,,2025,
BMW X1 sDrive18d  AUTOMATIK,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-automatik-oglas-50778091,33.990 €,"Stenjevec, Špansko",2023,90.000 km
Kia Sportage 1.6 T-GDI PHEV 4WD GT-Line Automatik 265 KS * REG 07/2027,https://www.njuskalo.hr/auti/kia-sportage-1.6-plug-in-hybrid-gt-line-4wd-automatik-dolasku-oglas-50656467,33.990 €,"Novi Zagreb - Istok, Kamenarka",2022,94.638 km
Kia Sportage 1.6 T-GDI PHEV 4WD GT-Line Automatik 265 KS * REG 07/2027,https://www.njuskalo.hr/auti/kia-sportage-1.6-plug-in-hybrid-gt-line-4wd-automatik-dolasku-oglas-50656513,33.990 €,"Novi Zagreb - Istok, Kamenarka",2022,94.638 km
Kia Sportage 1.6 LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/kia-sportage-1.6-leasing-bez-ucesca-bez-jamaca-oglas-50915578,33.990 €,"Novi Zagreb - Istok, Kamenarka",2022,94.638 km
"Hyundai Tucson 1,6T GDI Blackline GmbH €33.990 do reg.!",https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-gdi-blackline-gmbh-33.990-reg-oglas-50833718,33.990 €,Njemačka,2023,24.570 km
BMW X1 2024 • PREMIUM jamstvo • AutoZubak Rabljena,https://www.njuskalo.hr/auti/bmw-x1-2024-premium-jamstvo-autozubak-rabljena-oglas-50914422,33.997 €,,2024,62.854 km
"Toyota RAV4 2,5 HYBRID - LED, NAVI, KAMERA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-led-navi-kamera-oglas-50996614,34.100 €,Njemačka,2023,60.200 km
Toyota RAV 4 -  2.5 Hybrid 4x2 Team,https://www.njuskalo.hr/auti/oyota-rav-4-2.5-hybrid-4x2-team-oglas-49479915,34.350 €,Njemačka,2022,63.000 km
"BMW X1 20i sDrive Aut. xLine 170 KS, LED+KAM+GR SJED+VIRT+ASIST",https://www.njuskalo.hr/auti/bmw-x1-20i-sdrive-aut-xline-170-ks-led-kam-gr-sjed-virt-asist-oglas-50875335,34.400 €,Njemačka,2024,109.535 km
Kia na prodaju puno oprema,https://www.njuskalo.hr/auti/kia-prodaju-puno-oprema-oglas-50900326,34.500 €,"Krk, Krk",2024,26.000 km
Nissan Qashqai 1.3 automatik,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-automatik-oglas-50362798,34.500 €,"Varaždin, Brezje",2025,
Hyundai Tucson Hybrid 1.6T 239HP 2WD 6AT PREMIUM + HYBRID PAKET,https://www.njuskalo.hr/auti/hyundai-tucson-hybrid-1.6t-239hp-2wd-6at-premium-hybrid-paket-oglas-51052809,34.600 €,"Velika Gorica - Okolica, Staro Čiće",2026,
"BMW X1 sDrive18d automatik NOVI MODEL,",https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-automatik-oglas-50809773,34.700 €,"Trešnjevka - Sjever, Rudeš",2024,62.227 km
"Hyundai Tucson 1,6T PHEV 4WD",https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-phev-4wd-oglas-50577729,34.900 €,"Stenjevec, Špansko",2024,24.511 km
BMW X1 xDrive20d automatik NOVI MODEL,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-automatik-oglas-50933701,34.900 €,"Peščenica - Žitnjak, Žitnjak",2022,97.000 km
"BMW X1 18d AUTOMATIK *LED, NAVIGACIJA, KAMERA*",https://www.njuskalo.hr/auti/bmw-x1-18d-automatik-led-navigacija-kamera-oglas-50071833,34.900 €,,2024,60.624 km
Nissan Qashqai 1.3 DIG-T MHEV X-tronic,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-x-tronic-oglas-50476863,34.900 €,"Stenjevec, Jankomir",2026,9 km
